FID_x,Region_x,Country_x,Plant,NumReactor_x,Latitude_x,Longitude_x,p90_1200,p00_1200,p10_1200,p90u_1200,p00u_1200,p10u_1200,p90r_1200,p00r_1200,p10r_1200,p90_30,p00_30,p10_30,p90u_30,p00u_30,p10u_30,p90r_30,p00r_30,p10r_30,p90_75,p00_75,p10_75,p90u_75,p00u_75,p10u_75,p90r_75,p00r_75,p10r_75,p90_150,p00_150,p10_150,p90u_150,p00u_150,p10u_150,p90r_150,p00r_150,p10r_150,p90_600,p00_600,p10_600,p90u_600,p00u_600,p10u_600,p90r_600,p00r_600,p10r_600,p90_300,p00_300,p10_300,p90u_300,p00u_300,p10u_300,p90r_300,p00r_300,p10r_300,FID_y,Region_y,Country_y,Reactor,Plant_Loc,Latitude_y,Longitude_y,Status,Type,Start_Date,Year_Built,Grid_Date,Shutdown,Wikipedia,Photo,PhotoCred,NumReactor_y,Ref_2012,Totalpower,Ref_2011,Ref_2010,Ref_2009,Ref_2008,Ref_2007,Ref_2006,Ref_2005,Ref_2004,Ref_2003,Ref_2002,Ref_2001,Ref_2000,Ref_1999,Ref_1998,Ref_1997,Ref_1996,Ref_1995,Ref_1994,Ref_1993,Ref_1992,Ref_1991,Ref_1990,Ref_1989,Ref_1988,Ref_1987,Ref_1986,Ref_1985,Ref_1984,Ref_1983,Ref_1982,Ref_1981,Ref_1980,Ref_1979,Ref_1978,Ref_1977,Ref_1976,Ref_1975,Ref_1974,Ref_1973,Ref_1972,Ref_1971,Ref_1970,Ref_1969,Ref_1968,Ref_1967,Ref_1966,Ref_1965,Ref_1964,Ref_1963,Ref_1962,Ref_1961,Ref_1960,Ref_1959,Ref_1958,Ref_1957,Ref_1956
133,Europe - Central and Eastern,BULGARIA,KOZLODUY,6,43.742627,23.775239,302829000,307735000,311280000,179583000.0,183565000.0,186831000.0,123245000,124170000,124449000,178630.0,162531.0,152691.0,31137.8,28382.6,26717.2,147492.0,134148.0,125974.0,1588320.0,1485060.0,1407320.0,739051.0,697977.0,663222.0,849265.0,787084.0,744094.0,6571020.0,6160760.0,5830430.0,2995580.0,2787180.0,2632150.0,3575450.0,3373570.0,3198280.0,87564200.0,89393300.0,88963500.0,45635200.0,47442900.0,47682200.0,41929000.0,41950400.0,41281300.0,27529400.0,26502900.0,25401900.0,14567800.0,13876300.0,13304000.0,12961600.0,12626600.0,12097900,296,Europe - Central and Eastern,BULGARIA,KOZLODUY-5,Inland near a river,43.742627,23.775239,Operational,Pressurised Water Reactor,7/9/1980,1980,11/29/1987, ,http://en.wikipedia.org/wiki/Kozloduy_Nuclear_Power_Plant,http://upload.wikimedia.org/wikipedia/commons/4/4c/NPP_Kozloduy_5-6.jpg,Wikipedia,2,953,1906,953,953.0,953.0,953.0,953.0,953,953.0,953.0,953.0,953.0,953.0,1000.0,953.0,953.0,953.0,953.0,953.0,953.0,953,953.0,953.0,953.0,953.0,887,887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Europe - Central and Eastern,BULGARIA,KOZLODUY,6,43.742627,23.775239,302829000,307735000,311280000,179583000.0,183565000.0,186831000.0,123245000,124170000,124449000,178630.0,162531.0,152691.0,31137.8,28382.6,26717.2,147492.0,134148.0,125974.0,1588320.0,1485060.0,1407320.0,739051.0,697977.0,663222.0,849265.0,787084.0,744094.0,6571020.0,6160760.0,5830430.0,2995580.0,2787180.0,2632150.0,3575450.0,3373570.0,3198280.0,87564200.0,89393300.0,88963500.0,45635200.0,47442900.0,47682200.0,41929000.0,41950400.0,41281300.0,27529400.0,26502900.0,25401900.0,14567800.0,13876300.0,13304000.0,12961600.0,12626600.0,12097900,297,Europe - Central and Eastern,BULGARIA,KOZLODUY-6,Inland near a river,43.742627,23.775239,Operational,Pressurised Water Reactor,4/1/1982,1982,8/2/1991, ,http://en.wikipedia.org/wiki/Kozloduy_Nuclear_Power_Plant,http://upload.wikimedia.org/wikipedia/commons/4/4c/NPP_Kozloduy_5-6.jpg,Wikipedia,2,953,1906,953,953.0,953.0,953.0,953.0,953,953.0,953.0,953.0,953.0,953.0,1000.0,953.0,953.0,953.0,953.0,953.0,953.0,953,953.0,953.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Europe - Central and Eastern,BULGARIA,KOZLODUY,6,43.742627,23.775239,302829000,307735000,311280000,179583000.0,183565000.0,186831000.0,123245000,124170000,124449000,178630.0,162531.0,152691.0,31137.8,28382.6,26717.2,147492.0,134148.0,125974.0,1588320.0,1485060.0,1407320.0,739051.0,697977.0,663222.0,849265.0,787084.0,744094.0,6571020.0,6160760.0,5830430.0,2995580.0,2787180.0,2632150.0,3575450.0,3373570.0,3198280.0,87564200.0,89393300.0,88963500.0,45635200.0,47442900.0,47682200.0,41929000.0,41950400.0,41281300.0,27529400.0,26502900.0,25401900.0,14567800.0,13876300.0,13304000.0,12961600.0,12626600.0,12097900,507,Europe - Central and Eastern,BULGARIA,KOZLODUY-1,Inland near a river,43.742627,23.775239,Permanent Shutdown,Pressurised Water Reactor,4/1/1970,1970,7/24/1974,12/31/2002,http://en.wikipedia.org/wiki/Kozloduy_Nuclear_Power_Plant,http://en.wikipedia.org/wiki/File:NPP_Kozloduy_1-4.jpg,Wikipedia,2,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,408.0,408.0,440.0,408.0,408.0,408.0,408.0,408.0,408.0,408,408.0,408.0,408.0,408.0,408,408,408,408,408,408,408,408,408,408,408,408,407,404,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Europe - Central and Eastern,BULGARIA,KOZLODUY,6,43.742627,23.775239,302829000,307735000,311280000,179583000.0,183565000.0,186831000.0,123245000,124170000,124449000,178630.0,162531.0,152691.0,31137.8,28382.6,26717.2,147492.0,134148.0,125974.0,1588320.0,1485060.0,1407320.0,739051.0,697977.0,663222.0,849265.0,787084.0,744094.0,6571020.0,6160760.0,5830430.0,2995580.0,2787180.0,2632150.0,3575450.0,3373570.0,3198280.0,87564200.0,89393300.0,88963500.0,45635200.0,47442900.0,47682200.0,41929000.0,41950400.0,41281300.0,27529400.0,26502900.0,25401900.0,14567800.0,13876300.0,13304000.0,12961600.0,12626600.0,12097900,508,Europe - Central and Eastern,BULGARIA,KOZLODUY-2,Inland near a river,43.742627,23.775239,Permanent Shutdown,Pressurised Water Reactor,4/1/1970,1970,8/24/1975,12/31/2002,http://en.wikipedia.org/wiki/Kozloduy_Nuclear_Power_Plant,http://en.wikipedia.org/wiki/File:NPP_Kozloduy_1-4.jpg,Wikipedia,2,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,408.0,408.0,440.0,408.0,408.0,408.0,408.0,408.0,408.0,408,408.0,408.0,408.0,408.0,408,408,408,408,408,408,408,408,408,408,408,408,407,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Europe - Central and Eastern,BULGARIA,KOZLODUY,6,43.742627,23.775239,302829000,307735000,311280000,179583000.0,183565000.0,186831000.0,123245000,124170000,124449000,178630.0,162531.0,152691.0,31137.8,28382.6,26717.2,147492.0,134148.0,125974.0,1588320.0,1485060.0,1407320.0,739051.0,697977.0,663222.0,849265.0,787084.0,744094.0,6571020.0,6160760.0,5830430.0,2995580.0,2787180.0,2632150.0,3575450.0,3373570.0,3198280.0,87564200.0,89393300.0,88963500.0,45635200.0,47442900.0,47682200.0,41929000.0,41950400.0,41281300.0,27529400.0,26502900.0,25401900.0,14567800.0,13876300.0,13304000.0,12961600.0,12626600.0,12097900,509,Europe - Central and Eastern,BULGARIA,KOZLODUY-3,Inland near a river,43.742627,23.775239,Permanent Shutdown,Pressurised Water Reactor,10/1/1973,1973,12/17/1980,12/31/2006,http://en.wikipedia.org/wiki/Kozloduy_Nuclear_Power_Plant,http://en.wikipedia.org/wiki/File:NPP_Kozloduy_1-4.jpg,Wikipedia,2,0,0,0,0.0,0.0,0.0,0.0,408,408.0,408.0,408.0,408.0,408.0,440.0,408.0,408.0,408.0,408.0,408.0,408.0,408,408.0,408.0,408.0,408.0,408,408,408,408,408,408,408,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Europe - Central and Eastern,BULGARIA,KOZLODUY,6,43.742627,23.775239,302829000,307735000,311280000,179583000.0,183565000.0,186831000.0,123245000,124170000,124449000,178630.0,162531.0,152691.0,31137.8,28382.6,26717.2,147492.0,134148.0,125974.0,1588320.0,1485060.0,1407320.0,739051.0,697977.0,663222.0,849265.0,787084.0,744094.0,6571020.0,6160760.0,5830430.0,2995580.0,2787180.0,2632150.0,3575450.0,3373570.0,3198280.0,87564200.0,89393300.0,88963500.0,45635200.0,47442900.0,47682200.0,41929000.0,41950400.0,41281300.0,27529400.0,26502900.0,25401900.0,14567800.0,13876300.0,13304000.0,12961600.0,12626600.0,12097900,510,Europe - Central and Eastern,BULGARIA,KOZLODUY-4,Inland near a river,43.742627,23.775239,Permanent Shutdown,Pressurised Water Reactor,10/1/1973,1973,5/17/1982,12/31/2006,http://en.wikipedia.org/wiki/Kozloduy_Nuclear_Power_Plant,http://en.wikipedia.org/wiki/File:NPP_Kozloduy_1-4.jpg,Wikipedia,2,0,0,0,0.0,0.0,0.0,0.0,408,408.0,408.0,408.0,408.0,408.0,440.0,408.0,408.0,408.0,408.0,408.0,408.0,408,408.0,408.0,408.0,408.0,408,408,408,408,408,408,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Europe - Central and Eastern,SLOVENIA,KRSKO,1,45.937981,15.516218,403664000,410409000,416542000,260783000.0,266338000.0,272072000.0,142881000,144072000,144470000,288370.0,291195.0,288540.0,159572.0,160859.0,157875.0,128798.0,130336.0,130665.0,2455150.0,2490680.0,2468320.0,1542790.0,1563370.0,1546360.0,912352.0,927312.0,921965.0,6542160.0,6611870.0,6633050.0,3720630.0,3780930.0,3808980.0,2821530.0,2830940.0,2824070.0,134944000.0,136539000.0,138855000.0,83126000.0,84141000.0,85990300.0,51818100.0,52397600.0,52864900.0,23599400.0,23516200.0,24001700.0,12930200.0,13062700.0,13408400.0,10669200.0,10453500.0,10593300,359,Europe - Central and Eastern,SLOVENIA,KRSKO,Inland near a river,45.937981,15.516218,Operational,Pressurised Water Reactor,3/30/1975,1975,10/2/1981, ,http://en.wikipedia.org/wiki/KrÜko_Nuclear_Power_Plant,http://upload.wikimedia.org/wikipedia/commons/e/e2/NE-Krsko_retouched.jpg,Wikipedia,1,688,688,688,666.0,666.0,666.0,666.0,666,656.0,676.0,676.0,676.0,656.0,676.0,620.0,620.0,620.0,620.0,620.0,620.0,620,632.0,632.0,620.0,620.0,620,620,620,632,632,632,632,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Europe - Western,GERMANY,KRUEMMEL,1,53.41,10.408889,383031000,391300000,400560000,262237000.0,268716000.0,276341000.0,120794000,122584000,124219000,1107690.0,1170670.0,1165120.0,986101.0,1042130.0,1037190.0,121588.0,128538.0,127929.0,4001450.0,4197660.0,4178350.0,3216300.0,3381870.0,3366130.0,785150.0,815788.0,812220.0,10504200.0,10930600.0,10988500.0,7553020.0,7914430.0,7971640.0,2951230.0,3016160.0,3016850.0,135212000.0,139112000.0,140884000.0,95276000.0,98140800.0,99573100.0,39936100.0,40971300.0,41311200.0,38568200.0,39373300.0,39563100.0,27438800.0,28118500.0,28271400.0,11129400.0,11254800.0,11291700,565,Europe - Western,GERMANY,KRUEMMEL (KKK), ,53.41,10.408889,Permanent Shutdown,Boiling Water Reactor,4/5/1974,1974,9/28/1983,8/6/2011,http://en.wikipedia.org/wiki/Kr%C3%BCmmel_Nuclear_Power_Plant,http://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Kernkraftwerk_Kruemmel_Side_retouched.jpg/800px-Kernkraftwerk_Kruemmel_Side_retouched.jpg,Wikipedia,0,0,0,1346,1346.0,1346.0,1346.0,1346.0,1260,1260.0,1260.0,1260.0,1260.0,1260.0,1260.0,1260.0,1260.0,1260.0,1260.0,1260.0,1260.0,1260,1260.0,1260.0,1260.0,1260.0,1260,1260,1260,1260,1260,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,Asia - Middle East and South,INDIA,KUDANKULAM,2,8.168889,77.7125,223849000,261937000,303370000,71791200.0,83827000.0,97147400.0,152058000,177837000,205908000,578241.0,647573.0,753627.0,215104.0,240895.0,280347.0,363137.0,406678.0,473280.0,3697940.0,4132700.0,4809550.0,1116650.0,1245800.0,1449840.0,2581290.0,2886900.0,3359710.0,11447400.0,12784200.0,14878900.0,4233370.0,4718900.0,5492370.0,7214070.0,8065290.0,9386510.0,114022000.0,129504000.0,149312000.0,35755000.0,40927500.0,47206100.0,78266800.0,88503300.0,101976000.0,38936800.0,43473000.0,50093000.0,13803400.0,15518600.0,17791700.0,25133400.0,27954400.0,32301300,272,Asia - Middle East and South,INDIA,KUDANKULAM-1,Seacoast,8.168889,77.7125,Under Construction,Pressurised Water Reactor,3/31/2002,2002,2/28/2011, ,http://en.wikipedia.org/wiki/Kudankulam_Nuclear_Power_Plant,http://upload.wikimedia.org/wikipedia/commons/7/7e/Kudankulam_NPP.jpg,Wikipedia,2,917,1834,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,Asia - Middle East and South,INDIA,KUDANKULAM,2,8.168889,77.7125,223849000,261937000,303370000,71791200.0,83827000.0,97147400.0,152058000,177837000,205908000,578241.0,647573.0,753627.0,215104.0,240895.0,280347.0,363137.0,406678.0,473280.0,3697940.0,4132700.0,4809550.0,1116650.0,1245800.0,1449840.0,2581290.0,2886900.0,3359710.0,11447400.0,12784200.0,14878900.0,4233370.0,4718900.0,5492370.0,7214070.0,8065290.0,9386510.0,114022000.0,129504000.0,149312000.0,35755000.0,40927500.0,47206100.0,78266800.0,88503300.0,101976000.0,38936800.0,43473000.0,50093000.0,13803400.0,15518600.0,17791700.0,25133400.0,27954400.0,32301300,273,Asia - Middle East and South,INDIA,KUDANKULAM-2,Seacoast,8.168889,77.7125,Under Construction,Pressurised Water Reactor,7/4/2002,2002,8/31/2011, ,http://en.wikipedia.org/wiki/Kudankulam_Nuclear_Power_Plant,http://upload.wikimedia.org/wikipedia/commons/7/7e/Kudankulam_NPP.jpg,Wikipedia,2,917,1834,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,Asia - Far East,"TAIWAN, CHINA",KUOSHENG,2,25.202723,121.662638,511038000,586271000,630625000,300245000.0,345428000.0,371500000.0,210794000,240843000,259124000,4662980.0,5204850.0,5660940.0,4383670.0,4890510.0,5319100.0,279311.0,314342.0,341837.0,7910780.0,9105960.0,9898590.0,6840450.0,7818970.0,8500610.0,1070320.0,1286990.0,1397990.0,10131200.0,11856600.0,12888600.0,8659260.0,10075600.0,10954000.0,1471940.0,1781040.0,1934620.0,100130000.0,116170000.0,124488000.0,67058500.0,77889900.0,83557400.0,33071100.0,38280200.0,40931100.0,28023200.0,32218000.0,34776300.0,22612000.0,25923200.0,28007300.0,5411170.0,6294880.0,6769010,258,Asia - Far East,"TAIWAN, CHINA",KUOSHENG-1,Seacoast,25.202723,121.662638,Operational,Boiling Water Reactor,11/19/1975,1975,5/21/1981, ,http://en.wikipedia.org/wiki/Kuosheng_Nuclear_Power_Plant, , ,2,985,1970,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,Asia - Far East,"TAIWAN, CHINA",KUOSHENG,2,25.202723,121.662638,511038000,586271000,630625000,300245000.0,345428000.0,371500000.0,210794000,240843000,259124000,4662980.0,5204850.0,5660940.0,4383670.0,4890510.0,5319100.0,279311.0,314342.0,341837.0,7910780.0,9105960.0,9898590.0,6840450.0,7818970.0,8500610.0,1070320.0,1286990.0,1397990.0,10131200.0,11856600.0,12888600.0,8659260.0,10075600.0,10954000.0,1471940.0,1781040.0,1934620.0,100130000.0,116170000.0,124488000.0,67058500.0,77889900.0,83557400.0,33071100.0,38280200.0,40931100.0,28023200.0,32218000.0,34776300.0,22612000.0,25923200.0,28007300.0,5411170.0,6294880.0,6769010,259,Asia - Far East,"TAIWAN, CHINA",KUOSHENG-2,Seacoast,25.202723,121.662638,Operational,Boiling Water Reactor,3/15/1976,1976,6/29/1982, ,http://en.wikipedia.org/wiki/Kuosheng_Nuclear_Power_Plant, , ,2,985,1970,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,Europe - Central and Eastern,RUSSIAN FEDERATION,KURSK,5,51.676772,35.606607,226262000,219216000,209513000,139906000.0,135871000.0,129999000.0,86355900,83345200,79514700,180189.0,174915.0,166618.0,140192.0,136138.0,129724.0,39997.2,38776.7,36894.2,996121.0,922750.0,882425.0,578001.0,550711.0,528085.0,418120.0,372039.0,354340.0,3730770.0,3340000.0,3167210.0,1851620.0,1668960.0,1585480.0,1879140.0,1671050.0,1581730.0,82810000.0,78692100.0,74393800.0,57168400.0,54525900.0,51674700.0,25641600.0,24166200.0,22719000.0,16009300.0,14967000.0,14150400.0,8413480.0,7943550.0,7533530.0,7595840.0,7023480.0,6616870,330,Europe - Central and Eastern,RUSSIAN FEDERATION,KURSK-1,Inland near a lake,51.676772,35.606607,Operational,Light Water Graphite Reactor,6/1/1972,1972,12/19/1976, ,http://en.wikipedia.org/wiki/Kursk_Nuclear_Power_Plant, , ,5,925,3700,925,925.0,925.0,925.0,925.0,925,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925,925.0,925.0,925.0,925.0,925,1000,925,925,925,925,925,925,925,925,925,925,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,Europe - Central and Eastern,RUSSIAN FEDERATION,KURSK,5,51.676772,35.606607,226262000,219216000,209513000,139906000.0,135871000.0,129999000.0,86355900,83345200,79514700,180189.0,174915.0,166618.0,140192.0,136138.0,129724.0,39997.2,38776.7,36894.2,996121.0,922750.0,882425.0,578001.0,550711.0,528085.0,418120.0,372039.0,354340.0,3730770.0,3340000.0,3167210.0,1851620.0,1668960.0,1585480.0,1879140.0,1671050.0,1581730.0,82810000.0,78692100.0,74393800.0,57168400.0,54525900.0,51674700.0,25641600.0,24166200.0,22719000.0,16009300.0,14967000.0,14150400.0,8413480.0,7943550.0,7533530.0,7595840.0,7023480.0,6616870,331,Europe - Central and Eastern,RUSSIAN FEDERATION,KURSK-2,Inland near a lake,51.676772,35.606607,Operational,Light Water Graphite Reactor,1/1/1973,1973,1/28/1979, ,http://en.wikipedia.org/wiki/Kursk_Nuclear_Power_Plant, , ,5,925,3700,925,925.0,925.0,925.0,925.0,925,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925,925.0,925.0,925.0,925.0,925,1000,925,925,925,925,925,925,925,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,Europe - Central and Eastern,RUSSIAN FEDERATION,KURSK,5,51.676772,35.606607,226262000,219216000,209513000,139906000.0,135871000.0,129999000.0,86355900,83345200,79514700,180189.0,174915.0,166618.0,140192.0,136138.0,129724.0,39997.2,38776.7,36894.2,996121.0,922750.0,882425.0,578001.0,550711.0,528085.0,418120.0,372039.0,354340.0,3730770.0,3340000.0,3167210.0,1851620.0,1668960.0,1585480.0,1879140.0,1671050.0,1581730.0,82810000.0,78692100.0,74393800.0,57168400.0,54525900.0,51674700.0,25641600.0,24166200.0,22719000.0,16009300.0,14967000.0,14150400.0,8413480.0,7943550.0,7533530.0,7595840.0,7023480.0,6616870,332,Europe - Central and Eastern,RUSSIAN FEDERATION,KURSK-3,Inland near a lake,51.676772,35.606607,Operational,Light Water Graphite Reactor,4/1/1978,1978,10/17/1983, ,http://en.wikipedia.org/wiki/Kursk_Nuclear_Power_Plant, , ,5,925,3700,925,925.0,925.0,925.0,925.0,925,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925,925.0,925.0,925.0,925.0,925,1000,925,925,925,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,Europe - Central and Eastern,RUSSIAN FEDERATION,KURSK,5,51.676772,35.606607,226262000,219216000,209513000,139906000.0,135871000.0,129999000.0,86355900,83345200,79514700,180189.0,174915.0,166618.0,140192.0,136138.0,129724.0,39997.2,38776.7,36894.2,996121.0,922750.0,882425.0,578001.0,550711.0,528085.0,418120.0,372039.0,354340.0,3730770.0,3340000.0,3167210.0,1851620.0,1668960.0,1585480.0,1879140.0,1671050.0,1581730.0,82810000.0,78692100.0,74393800.0,57168400.0,54525900.0,51674700.0,25641600.0,24166200.0,22719000.0,16009300.0,14967000.0,14150400.0,8413480.0,7943550.0,7533530.0,7595840.0,7023480.0,6616870,333,Europe - Central and Eastern,RUSSIAN FEDERATION,KURSK-4,Inland near a lake,51.676772,35.606607,Operational,Light Water Graphite Reactor,5/1/1981,1981,12/2/1985, ,http://en.wikipedia.org/wiki/Kursk_Nuclear_Power_Plant, , ,5,925,3700,925,925.0,925.0,925.0,925.0,925,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925,925.0,925.0,925.0,925.0,925,1000,925,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,Europe - Central and Eastern,RUSSIAN FEDERATION,KURSK,5,51.676772,35.606607,226262000,219216000,209513000,139906000.0,135871000.0,129999000.0,86355900,83345200,79514700,180189.0,174915.0,166618.0,140192.0,136138.0,129724.0,39997.2,38776.7,36894.2,996121.0,922750.0,882425.0,578001.0,550711.0,528085.0,418120.0,372039.0,354340.0,3730770.0,3340000.0,3167210.0,1851620.0,1668960.0,1585480.0,1879140.0,1671050.0,1581730.0,82810000.0,78692100.0,74393800.0,57168400.0,54525900.0,51674700.0,25641600.0,24166200.0,22719000.0,16009300.0,14967000.0,14150400.0,8413480.0,7943550.0,7533530.0,7595840.0,7023480.0,6616870,334,Europe - Central and Eastern,RUSSIAN FEDERATION,KURSK-5,Inland near a lake,51.676772,35.606607,Under Construction,Light Water Graphite Reactor,12/1/1985,1985, , ,http://en.wikipedia.org/wiki/Kursk_Nuclear_Power_Plant, , ,5,915,3700,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,America - Northern,UNITED STATES OF AMERICA,LACROSSE,1,43.560062,-91.231485,103192000,111204000,122691000,80105700.0,86471800.0,95460200.0,23086500,24731900,27230700,75819.6,77557.8,85400.2,53036.9,54252.7,59738.8,22782.6,23305.1,25661.4,337073.0,345821.0,380575.0,188656.0,193279.0,212776.0,148418.0,152542.0,167799.0,1387490.0,1439600.0,1585380.0,776093.0,805602.0,887401.0,611398.0,634000.0,697976.0,37843000.0,40772000.0,44999400.0,30416000.0,32961000.0,36402400.0,7426970.0,7811000.0,8597080.0,12015800.0,12803700.0,14135100.0,9533780.0,10214700.0,11282300.0,2481970.0,2589010.0,2852820,631,America - Northern,UNITED STATES OF AMERICA,LACROSSE, ,43.560062,-91.231485,Permanent Shutdown,Boiling Water Reactor,3/1/1963,1963,4/26/1968,4/30/1987,http://en.wikipedia.org/wiki/La_Crosse_Boiling_Water_Reactor,http://en.wikipedia.org/wiki/File:Genoa_Station_3_power_plant.jpg,Wikipedia,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,48,48,48,48,48,48,48,48,48,48,48,48,57,48,50,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,America - Latin,MEXICO,LAGUNA VERDE,2,19.720238,-96.405252,101158000,122317000,138024000,60459800.0,72724100.0,81462200.0,40698300,49592800,56561300,93140.3,98038.8,109263.0,17486.4,18406.1,20513.4,75653.8,79632.7,88749.6,1719250.0,1814370.0,2021010.0,868140.0,914691.0,1019150.0,851114.0,899682.0,1001870.0,4955940.0,5461560.0,6070170.0,2183170.0,2399720.0,2667950.0,2772770.0,3061850.0,3402230.0,52290300.0,63229800.0,70264400.0,31062400.0,37431700.0,41618600.0,21228000.0,25798000.0,28645800.0,28939500.0,33739500.0,37503500.0,19646200.0,23002200.0,25576800.0,9293270.0,10737300.0,11926700,8,America - Latin,MEXICO,LAGUNA VERDE-1,Seacoast,19.720238,-96.405252,Operational,Boiling Water Reactor,10/1/1976,1976,4/13/1989, ,http://en.wikipedia.org/wiki/Laguna_Verde_Nuclear_Power_Station,http://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Laguna_Verde_Nuclear_Power_Plant.jpg/800px-Laguna_Verde_Nuclear_Power_Plant.jpg,Wikipedia,2,650,1300,650,650.0,650.0,650.0,680.0,680,680.0,680.0,680.0,680.0,645.0,645.0,682.0,655.0,615.0,655.0,628.0,628.0,654,654.0,640.0,640.0,654.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
